"[Code]|[ETSNGClass]|[ETSNGID]|[GNG2004]|[MVN]|[Name]" 
651084|3|3904|43021900|39|Меха (шкуры и шкурки) морского зверя выделанные
651099|3|3905|43021900|39|Меха (шкуры и шкурки) пушных зверей выделанные,не поименованные в алфавите
651101|3|3906|43022000|39|Обрезы меховые,не поименованные в алфавите
651116|3|3907|43021900|39|Овчины выделанные,не поименованные в алфавите
651120|3|3908|43021900|39|Опоек меховый
651135|3|3909|42050000|39|Пластины подошвенные кожаные
651140|3|3910|43021900|39|Смушки (шкурки овечьи) выделанные
651154|3|3911|43021900|39|Шкуры домашних животных меховые выделанные
651169|3|3912|41139000|39|Шкуры рыб выделанные
652000|3|3913|59039000|48|Кожа искусственная
652015|3|3914|59039000|48|Ворсит (кожа искусственная)
652027|3|3915|59039000|48|Гранитоль,кроме бумажного
652034|3|3916|59039000|48|Дерматин
652049|3|3917|59039000|48|Заменители шорно-седельные
652053|3|3918|59039000|48|Замша искусственная
652068|3|3919|59039000|48|Кирза (обувная и шорно-седельная)
652072|3|3920|59039000|48|Кожа искусственная,не поименованная в алфавите
652087|3|3921|59039000|48|Пласткожа
652091|3|3922|59039000|48|Текстовинит
652104|3|3923|59039000|48|Гранитоль обувной на нитроцеллюлозной основе
653003|3|3924|99999900|17|Изделия из кожи,волоса,щетины,кроме галантерейных
653018|3|3925|42050000|17|Бурдюки
653022|3|3926|42050000|17|Заготовки кожаные
653037|3|3927|42050000|17|Изделия замшевые,не поименованные в алфавите
653041|3|3928|67042000|17|Изделия из волоса плетеные и тканые
653056|3|3929|96039000|17|Изделия щетинно-щеточные
653060|3|3930|42050000|17|Изделия кожаные новые,кроме обуви,одежды и галантереи
653075|3|3931|42010000|17|Изделия шорно-сидельные
653080|3|3932|96033000|17|Кисти,не поименованные в алфавите
653094|3|3933|96034010|17|Кисти технические
653107|3|3934|42050000|17|Мешки кожаные
653111|3|3935|42050000|17|Подошвы из кожи (в том числе из искусственной)
653126|3|3936|42040000|17|Покрышки (кожухи) кожаные
653130|3|3937|42033000|17|Ремни кожаные
653145|3|3938|42010000|17|Седла кожаные
653156|3|3939|42010000|17|Упряжь
653164|3|3940|42050000|17|Чехлы кожаные
653179|3|3941|96039000|17|Щетки технические
654006|3|3942|99999900|13|Обувь
654010|3|3943|64019900|13|Галоши резиновые новые
654025|3|3944|64069900|13|Заготовки фетровые
654032|3|3945|64062000|13|Каблуки всякие
654044|3|3946|64050000|13|Обувь валяная
654059|3|3947|64035199|13|Обувь кожаная
654063|3|3948|64052010|13|Обувь комбинированная с верхом из текстильных материалов,войлока,фетра и кожи
654078|3|3949|64050000|13|Обувь,не поименованная в алфавите
654082|3|3950|64019900|13|Обувь резиновая,не поименованная в алфавите
654097|3|3951|64019900|13|Обувь с верхом из синтетических и искусственных кож
661003|3|3952|99999900|22|Посуда и другие изделия стеклянные,фарфоровые,фаянсовые и из керамики
661014|3|3953|70200000|22|Буйки стеклянные
661029|3|3954|69141000|22|Бутылки фарфоровые
661033|3|3955|70179000|22|Воронки стеклянные и фарфоровые
661048|3|3956|69149000|22|Изделия глиняные и керамические
661052|3|3957|70171000|22|Изделия из стекла кварцевого
661067|3|3958|69139000|22|Изделия майоликовые
661071|3|3959|70200000|22|Изделия стеклянные,не поименованные в алфавите
661086|3|3960|69141000|22|Изделия фарфоровые,не поименованные в алфавите
661090|3|3961|69149000|22|Изделия фаянсовые,не поименованные в алфавите
661103|3|3962|70139110|22|Изделия хрустальные,не поименованные в алфавите
661118|3|3963|70120000|22|Изделия стеклянные и форфоровые для электротехники,не поименованные в алфавите
661122|3|3964|70080000|22|Изоляторы стеклянные и фарфоровые
661137|3|3965|70119000|22|Колбы стеклянные всякие
661141|3|3966|94055000|22|Лампы стеклянные,фарфоровые,кроме электрических
661156|3|3967|70110000|22|Изделия из стекла для комплектации электроосветительной арматуры
661160|3|3968|70200000|22|Пластины фотографические стеклянные
661175|3|3969|70200000|22|Плафоны стеклянные
661180|3|3970|70179000|22|Посуда лабораторная
661194|3|3971|70179000|22|Посуда медицинская
661207|3|3972|69140000|22|Посуда стеклянная,фарфоровая,фаянсовая,хрустальная,не поименованная в алфавите
661211|3|3973|70200000|22|Резервуары ламповые стеклянные и фарфоровые
661226|3|3974|69149000|22|Реторты глиняные,стеклянные,терракотовые и шамотные
661230|3|3975|70200000|22|Ролики стеклянные и фарфоровые изоляционные для электротехники
661245|3|3976|69111000|22|Сервизы столовые и чайные
661256|3|3977|70200000|22|Сифоны стеклянные для газированных вод
661264|3|3978|70179000|22|Стекла водомерные
661279|3|3979|70111000|22|Стекла ламповые
661283|3|3980|70200000|22|Трубки стеклянные (дрот медицинский)
661298|3|3981|69149000|22|Урны для пепла покойников
661300|3|3982|70021000|22|Шары стеклянные
662002|2|3983|70100000|22|Тара стеклянная
662017|2|3984|70109041|22|Банки стеклянны новые
662021|2|3985|70109041|22|Бутыли стеклянные
